transaction_id,sender_account,receiver_account,merchant_id,amount,payment_channel,transaction_timestamp,status,is_fraud,sender_customer_id,customer_risk,customer_city,customer_state,merchant_name,merchant_category,merchant_risk_score,device_id,device_type,operating_system,device_risk_score,transaction_type,currency,cross_border,fraud_type,aml_rule,transaction_risk_score
1922575,71848,126515,11906,3396.94,IMPS,2025-12-03 15:05:17.574101,Success,0,39864,Low,Srikakulam,Arunachal Pradesh,Bhatti and Sons,Healthcare,56,70321.0,Tablet,Android,28.0,Debit,INR,No,,,34
1041173,62669,49229,8175,11983.65,ATM,2025-10-11 08:47:17.574101,Success,0,34750,Low,Tiruppur,Nagaland,Bhatt Ltd,Food,94,,,,,Credit,INR,No,,,55
1946169,139261,29412,1793,6733.99,IMPS,2026-01-11 06:14:17.574101,Success,0,77282,Low,Sikar,West Bengal,Uppal-Khosla,Healthcare,65,3804.0,Desktop,Windows,12.0,Debit,INR,No,,,69
1776127,15455,120369,10451,345.14,RTGS,2026-01-24 11:01:17.574101,Success,0,8554,High,Deoghar,Kerala,Sami Group,Entertainment,70,93763.0,Laptop,macOS,9.0,Debit,INR,No,,,11
507821,2962,76749,9156,2806.58,Credit Card,2026-02-05 12:20:17.574101,Failed,0,1643,Low,Kota,Andhra Pradesh,"Ramaswamy, Handa and Mann",Finance,43,56775.0,Laptop,Windows,27.0,Credit,INR,No,,,44
739781,31726,14241,4853,14486.47,Credit Card,2026-02-19 22:08:17.574101,Success,0,17625,Medium,Bihar Sharif,Odisha,"Ghosh, Gulati and Kaur",Entertainment,60,114596.0,Laptop,Windows,53.0,Debit,INR,No,,,61
426958,41749,157329,1848,9634.05,IMPS,2026-02-20 22:10:17.574101,Success,0,23166,Low,Muzaffarnagar,Uttar Pradesh,Iyengar-Muni,Food,27,59378.0,Tablet,Android,21.0,Debit,INR,No,,,67
1871770,126352,111073,13976,899.08,ATM,2025-10-18 05:26:17.574101,Success,0,70162,Low,Tinsukia,Bihar,"Buch, Pandya and Sagar",Education,35,77084.0,Tablet,Android,82.0,Debit,INR,No,,,3
695403,162349,88239,10988,1232.34,NEFT,2026-03-18 16:02:17.574101,Success,0,90113,Low,Bidar,Rajasthan,"Chakraborty, Deshmukh and Raja",Travel,21,111171.0,Tablet,Android,75.0,Credit,INR,No,,,29
642413,144328,95297,9986,922.35,Credit Card,2025-11-16 21:28:17.574101,Success,0,80090,High,Avadi,Nagaland,"Prashad, Memon and Kata",Finance,97,44913.0,Mobile,Android,12.0,Credit,INR,No,,,58
1565376,164773,133381,9707,2958.61,RTGS,2026-06-18 06:09:17.574101,Success,0,91465,Low,Amritsar,Madhya Pradesh,"Nayar, Prabhakar and Chana",Healthcare,4,5503.0,Laptop,macOS,81.0,Credit,INR,No,,,17
606870,76645,14356,15082,1700.09,UPI,2025-11-06 23:24:17.574101,Success,0,42540,Medium,Durgapur,West Bengal,Karnik-Magar,Entertainment,8,22160.0,Laptop,Windows,60.0,Debit,INR,No,,,65
1784466,78018,67187,6924,2962.03,Mobile Banking,2026-02-07 13:57:17.574101,Success,0,43308,Low,Suryapet,Rajasthan,Brahmbhatt PLC,Fuel,80,122265.0,Desktop,Windows,72.0,Debit,INR,No,,,46
274687,62281,84228,6041,5484.35,RTGS,2025-12-12 08:06:17.574101,Success,0,34538,Low,Katihar,Bihar,Dhar and Sons,Fuel,25,1525.0,Desktop,Windows,64.0,Credit,INR,No,,,57
267416,62194,95438,3843,14187.71,Credit Card,2026-05-18 23:13:17.574101,Success,0,34494,Medium,Kakinada,Himachal Pradesh,Chaudhary-Raj,E-Commerce,25,7702.0,Mobile,iOS,99.0,Debit,INR,No,,,66
339253,158587,10805,19047,5954.84,RTGS,2026-07-02 13:28:17.574101,Success,0,88022,Low,Dibrugarh,Maharashtra,Dayal-Palan,Food,68,64645.0,Desktop,Linux,45.0,Credit,INR,No,,,64
240958,98824,57711,6803,9504.98,Debit Card,2025-11-21 00:50:17.574101,Success,0,54846,Medium,Mahbubnagar,Himachal Pradesh,"Lal, Murty and Setty",Entertainment,39,1709.0,Desktop,Windows,56.0,Debit,INR,No,,,13
1039374,176140,70898,5560,6802.15,Mobile Banking,2026-07-03 23:41:17.574101,Success,0,97762,Low,Bhalswa Jahangir Pur,Madhya Pradesh,Kalla-Deshmukh,Entertainment,67,73430.0,Tablet,Android,30.0,Debit,INR,No,,,62
1546437,38349,165166,19049,3893.21,Mobile Banking,2025-12-02 21:20:17.574101,Success,0,21282,Low,Danapur,Andhra Pradesh,Dave Group,Utility,99,,,,,Debit,INR,No,,,6
334020,72945,13360,12627,536.95,Credit Card,2026-04-27 15:29:17.574101,Success,0,40483,Low,Arrah,Jharkhand,Grover-Narang,Travel,16,42419.0,Mobile,Android,38.0,Debit,INR,No,,,65
1232279,68616,42665,444,436.16,UPI,2025-09-29 03:22:17.574101,Success,0,38047,Low,Motihari,Himachal Pradesh,Bera-Kapur,Utility,13,,,,,Credit,INR,No,,,41
1615356,70446,1920,14417,2057.61,NEFT,2025-12-06 01:22:17.574101,Success,0,39060,Low,Dhule,Maharashtra,Bahri-Sahni,Finance,20,9295.0,Mobile,Android,50.0,Credit,INR,No,,,19
1309454,141420,178206,4414,4402.58,RTGS,2026-05-17 19:08:17.574101,Success,0,78466,High,Katni,Nagaland,"Mammen, Sahota and Chacko",Entertainment,18,,,,,Credit,INR,No,,,23
628118,135834,53422,6761,22015.14,RTGS,2025-10-03 09:50:17.574101,Success,0,75388,Low,Vellore,Karnataka,"Dhar, Kaur and Khanna",Entertainment,26,74086.0,Tablet,iPadOS,4.0,Debit,INR,No,,,14
462321,170322,157219,13325,3486.63,IMPS,2025-08-25 08:02:17.574101,Success,0,94510,Low,Buxar,Arunachal Pradesh,"Ghosh, Lala and Keer",Travel,25,,,,,Credit,INR,No,,,58
328301,60401,37089,19230,2759.0,RTGS,2026-06-19 17:39:17.574101,Success,0,33499,Low,Nagaon,Manipur,Suri-Barman,Utility,54,6801.0,Laptop,Windows,92.0,Debit,INR,No,,,10
1385441,48621,57596,4456,4917.81,Credit Card,2026-06-12 07:59:17.574101,Success,0,26996,Medium,Mira-Bhayandar,Mizoram,Murthy-Raval,Travel,80,,,,,Credit,INR,No,,,58
1394122,137525,102654,14392,460.61,IMPS,2026-06-08 04:13:17.574101,Success,0,76317,Low,Darbhanga,Maharashtra,Bedi-Solanki,Food,18,29651.0,Desktop,Windows,30.0,Credit,INR,No,,,3
1101994,30278,90705,19645,2941.8,NEFT,2025-11-05 05:17:17.574101,Success,0,16814,Low,Nagpur,Mizoram,Nazareth Group,E-Commerce,86,,,,,Debit,INR,No,,,1
1134425,25548,88850,12138,1842.25,Credit Card,2026-05-15 14:58:17.574101,Success,0,14160,Low,Jamnagar,Odisha,Bali Group,Travel,97,,,,,Debit,INR,No,,,5
1960524,58087,88908,1175,8047.13,Mobile Banking,2025-11-02 11:49:17.574101,Success,0,32217,Low,Rewa,Chhattisgarh,"Mahajan, Mani and Varty",Education,6,,,,,Debit,INR,No,,,61
1920573,89843,166235,10385,6953.69,Credit Card,2026-05-08 07:16:17.574101,Success,0,49877,Low,Pune,Nagaland,Vaidya Inc,Education,45,64306.0,Mobile,iOS,74.0,Debit,INR,No,,,29
1856323,58887,99885,13656,1545.76,Credit Card,2025-09-29 02:42:17.574101,Success,0,32660,Medium,Thane,Madhya Pradesh,Tak Inc,Fuel,47,4137.0,Mobile,Android,55.0,Debit,EUR,Yes,,,11
1722320,111772,36326,10048,4685.52,Internet Banking,2026-03-06 15:44:17.574101,Success,0,62049,Low,Thoothukudi,Andhra Pradesh,Doctor Ltd,Retail,53,83042.0,Tablet,iPadOS,81.0,Debit,INR,No,,,27
1962650,56918,82564,8529,639.74,NEFT,2025-10-25 04:20:17.574101,Success,0,31579,Low,Coimbatore,Rajasthan,Oommen-Arora,Fuel,89,10642.0,Laptop,macOS,96.0,Debit,INR,No,,,11
81380,58700,59477,7519,2633.55,Mobile Banking,2025-07-30 12:13:17.574101,Success,0,32559,Low,Deoghar,Telangana,"Narayan, Sule and Halder",Education,14,41006.0,Mobile,Android,32.0,Credit,INR,No,,,54
597028,11483,82363,18755,3424.08,NEFT,2026-07-07 08:36:17.574101,Success,0,6378,Low,Udaipur,Assam,Sabharwal-Andra,Fuel,80,,,,,Debit,INR,No,,,23
206152,96950,124626,16773,1081.47,Internet Banking,2026-03-20 12:58:17.574101,Success,0,53833,Low,Vadodara,Karnataka,"Krishnamurthy, Solanki and Khare",E-Commerce,50,69947.0,Mobile,iOS,68.0,Credit,INR,No,,,45
671820,91542,24009,731,2191.8,Debit Card,2026-05-29 22:22:17.574101,Success,0,50825,Medium,Dibrugarh,Chhattisgarh,Borah PLC,Entertainment,1,,,,,Credit,INR,No,,,46
130686,34892,55335,872,1662.6,IMPS,2025-08-13 19:36:17.574101,Success,0,19362,Low,Yamunanagar,Arunachal Pradesh,"Bhat, Shenoy and Hans",Travel,54,17057.0,Mobile,iOS,35.0,Debit,INR,No,,,38
236351,178251,101680,15490,9894.81,UPI,2025-11-21 20:57:17.574101,Success,0,98949,Low,Amritsar,Andhra Pradesh,Kota Ltd,E-Commerce,52,,,,,Debit,INR,No,,,53
93199,131524,93655,16261,5939.04,NEFT,2026-01-13 21:58:17.574101,Success,0,73014,High,Pune,Haryana,Mishra Inc,Finance,97,115850.0,Tablet,iPadOS,84.0,Credit,INR,No,,,7
518306,120702,158743,19298,957.13,Credit Card,2026-05-19 01:53:17.574101,Success,0,67013,Low,Jammu,Arunachal Pradesh,Dash Group,Healthcare,27,103095.0,Desktop,Linux,34.0,Debit,INR,No,,,63
1711424,117925,152061,19892,1563.05,IMPS,2026-06-29 01:41:17.574101,Success,0,65487,Low,Muzaffarpur,Chhattisgarh,Varghese-Nigam,Entertainment,12,52899.0,Mobile,Android,25.0,Debit,INR,No,,,14
1834810,86835,167339,9667,905.27,Internet Banking,2026-01-20 16:03:17.574101,Success,0,48202,High,Madanapalle,Jharkhand,Khanna LLC,Finance,63,68774.0,Desktop,Windows,85.0,Debit,INR,No,,,2
1620670,35734,91139,5511,183.42,IMPS,2025-12-26 13:23:17.574101,Success,0,19815,Low,Uluberia,Sikkim,Ratti PLC,Food,35,69435.0,Mobile,Android,69.0,Credit,INR,No,,,67
1627069,31334,158330,8254,5806.81,ATM,2026-04-23 01:08:17.574101,Success,0,17405,Medium,Satna,Nagaland,Date Group,Travel,32,7345.0,Mobile,Android,44.0,Debit,INR,No,,,2
1578925,58281,25103,16626,6526.81,Internet Banking,2025-12-07 10:00:17.574101,Success,0,32330,Low,Kulti,Punjab,"Sharaf, Pingle and Varughese",Utility,63,28988.0,Desktop,Windows,93.0,Debit,INR,No,,,49
1366514,31238,136292,11656,14380.8,UPI,2025-09-04 14:46:17.574101,Failed,0,17349,Medium,Jalna,Uttarakhand,"Baria, Magar and Konda",Healthcare,45,41969.0,Mobile,iOS,39.0,Debit,INR,No,,,10
949331,102295,46011,16374,2882.91,Mobile Banking,2026-07-10 03:39:17.574101,Success,0,56795,Low,Srinagar,Tamil Nadu,"Comar, Srinivas and Tata",Utility,21,,,,,Debit,INR,No,,,26
292774,68772,111716,13082,321.75,Internet Banking,2025-10-29 00:51:17.574101,Success,0,38137,Low,Yamunanagar,Odisha,"Kalla, Karnik and Bhandari",Finance,40,,,,,Credit,INR,No,,,50
1143902,46833,168588,14849,10762.45,IMPS,2025-10-19 03:56:17.574101,Success,0,25984,Low,Muzaffarpur,Tamil Nadu,Jani Inc,Travel,51,,,,,Debit,INR,No,,,4
559210,67263,130878,6395,13195.78,Mobile Banking,2025-08-02 05:42:17.574101,Success,0,37293,High,Tezpur,Mizoram,Khosla-Savant,Education,8,15420.0,Desktop,Windows,99.0,Credit,INR,No,,,24
790904,93701,66277,6379,1445.05,RTGS,2025-08-15 21:11:17.574101,Success,0,52026,Medium,Mau,Tamil Nadu,Varkey and Sons,Fuel,13,143709.0,Tablet,iPadOS,6.0,Debit,INR,No,,,8
1078092,28751,95835,10084,3332.98,UPI,2026-06-20 07:41:17.574101,Success,0,15958,Low,Nashik,Tamil Nadu,Palla LLC,Food,54,80700.0,Laptop,macOS,79.0,Debit,INR,No,,,28
1718674,90802,27405,13331,5548.29,IMPS,2025-11-03 08:37:17.574101,Success,0,50415,Low,Hapur,Bihar,"Nagarajan, Lala and Bajaj",Food,90,49940.0,Tablet,iPadOS,98.0,Debit,INR,No,,,51
322748,133432,83137,892,4437.61,UPI,2026-04-22 16:18:17.574101,Success,0,74077,Low,Dewas,Arunachal Pradesh,Narayanan-Reddy,Finance,48,,,,,Debit,INR,No,,,68
484863,26810,126545,19396,1835.69,NEFT,2025-07-28 20:51:17.574101,Pending,0,14866,Low,Fatehpur,Rajasthan,Tripathi-Parekh,E-Commerce,97,,,,,Debit,INR,No,,,31
1279448,106591,41477,8742,3430.67,Debit Card,2026-04-09 09:17:17.574101,Failed,0,59197,High,Arrah,Madhya Pradesh,Master Group,Healthcare,45,9359.0,Tablet,Android,88.0,Credit,INR,No,,,50
702288,88045,28176,17196,1758.71,Debit Card,2026-02-21 05:23:17.574101,Failed,0,48882,High,Kulti,Odisha,Apte-Nair,E-Commerce,28,57051.0,Desktop,Linux,96.0,Credit,EUR,Yes,,,45
477666,18165,52528,19662,5367.99,Internet Banking,2026-05-11 08:39:17.574101,Success,0,10062,Low,Kakinada,Manipur,"Gola, Naidu and Deshmukh",Finance,77,98267.0,Tablet,Android,55.0,Debit,INR,No,,,10
921183,156061,60190,7356,9443.41,UPI,2026-04-26 06:13:17.574101,Success,0,86620,Medium,Aurangabad,Tripura,Date-Krishna,Education,36,,,,,Credit,INR,No,,,45
557932,81237,68014,19793,2118.62,ATM,2026-03-05 22:13:17.574101,Success,0,45104,Low,Asansol,West Bengal,Hari Inc,Education,87,42527.0,Tablet,Android,90.0,Debit,INR,No,,,7
484223,121998,133822,12201,685.94,Mobile Banking,2026-04-08 07:44:17.574101,Success,0,67740,Low,Navi Mumbai,Tripura,Badami-Mohanty,Healthcare,55,2450.0,Mobile,iOS,21.0,Credit,INR,No,,,23
744792,112685,55197,7924,25876.61,Mobile Banking,2026-05-14 05:07:17.574101,Success,0,62579,Low,Adoni,Chhattisgarh,Gola-Mohanty,Healthcare,29,137333.0,Desktop,Linux,28.0,Debit,INR,No,,,1
1044771,94548,7936,4237,1207.97,Mobile Banking,2026-01-29 17:32:17.574101,Success,0,52493,Low,Nanded,Uttar Pradesh,Sastry-Shan,Retail,9,85409.0,Laptop,Windows,53.0,Debit,INR,No,,,63
306923,143593,150868,9587,2965.37,Internet Banking,2026-07-08 08:34:17.574101,Success,0,79683,Low,Ongole,Goa,Memon-Loyal,Education,96,56772.0,Laptop,Windows,26.0,Debit,INR,No,,,35
441453,31071,169580,13865,7805.81,Credit Card,2025-12-19 00:59:17.574101,Success,0,17256,Low,Guntur,Gujarat,Bora LLC,Education,55,36968.0,Tablet,Android,63.0,Credit,INR,No,,,7
1486596,68575,104946,1757,1254.57,ATM,2025-10-11 03:15:17.574101,Success,0,38023,High,Bhagalpur,Mizoram,Nagar LLC,E-Commerce,73,20089.0,Desktop,Windows,60.0,Credit,USD,Yes,,,22
1110854,51667,138251,15110,7080.61,NEFT,2025-11-20 09:12:17.574101,Success,0,28668,Low,Jamnagar,Nagaland,Krishna Ltd,Retail,20,,,,,Debit,INR,No,,,29
1825121,153215,104150,6603,6360.84,Mobile Banking,2025-11-22 04:14:17.574101,Success,0,85023,Low,Thiruvananthapuram,Himachal Pradesh,Dyal-Vig,Utility,41,8653.0,Mobile,iOS,42.0,Debit,INR,No,,,50
1082645,65027,115710,8062,10135.43,ATM,2025-11-01 20:27:17.574101,Pending,0,36054,Medium,Kumbakonam,Madhya Pradesh,Bhatti-Warrior,Entertainment,100,30924.0,Desktop,Windows,66.0,Debit,INR,No,,,26
1158474,9576,61305,4269,1647.67,Credit Card,2026-02-22 06:18:17.574101,Success,0,5320,High,Gopalpur,Kerala,"Manne, Ramachandran and Devan",Finance,79,31701.0,Mobile,iOS,98.0,Debit,INR,No,,,62
1076285,1555,83429,12051,3115.43,Mobile Banking,2026-03-01 19:09:17.574101,Success,0,858,Low,Nagercoil,Manipur,Nanda Ltd,Food,60,,,,,Debit,INR,No,,,46
1411637,140068,151298,19637,1859.77,IMPS,2026-03-10 19:34:17.574101,Success,0,77732,Low,Durg,Uttar Pradesh,Narayan-Gokhale,Utility,10,,,,,Credit,INR,No,,,60
182463,102897,18939,17499,729.96,Mobile Banking,2026-03-05 08:35:17.574101,Success,0,57138,Low,Howrah,Uttar Pradesh,Agate Inc,Retail,68,77733.0,Mobile,iOS,91.0,Debit,INR,No,,,38
630264,161860,38464,15586,7697.07,NEFT,2026-04-14 11:43:17.574101,Success,0,89842,Low,Satara,Punjab,"Jha, Sama and Mallick",Food,31,123940.0,Desktop,Linux,98.0,Credit,INR,No,,,50
560908,64450,35864,2574,16582.78,Mobile Banking,2026-07-02 09:48:17.574101,Success,0,35737,Low,Aligarh,Nagaland,Minhas-Srivastava,Utility,24,51001.0,Tablet,Android,77.0,Credit,INR,No,,,35
190510,76544,58469,5630,6331.14,Credit Card,2026-01-18 21:27:17.574101,Success,0,42486,Medium,Mathura,Jharkhand,Mody-Bobal,Travel,25,4674.0,Desktop,Linux,62.0,Credit,INR,No,,,60
1313890,99254,139885,10192,3694.16,Debit Card,2025-09-10 12:07:17.574101,Success,0,55087,Low,Guwahati,Tamil Nadu,Dutt LLC,Finance,76,17943.0,Tablet,Android,14.0,Credit,INR,No,,,44
427105,102605,68049,2879,8395.18,IMPS,2025-08-25 13:36:17.574101,Success,0,56965,Low,Bhiwandi,Andhra Pradesh,Mahajan-Balan,E-Commerce,87,49209.0,Tablet,iPadOS,86.0,Credit,INR,No,,,65
513578,140589,111664,15379,3559.53,Credit Card,2026-06-20 02:37:17.574101,Success,0,78013,Low,Bikaner,West Bengal,"Kurian, Krishnamurthy and Minhas",Fuel,14,266.0,Mobile,iOS,91.0,Credit,INR,No,,,62
1767601,9026,81739,1133,1173.48,UPI,2026-01-30 13:41:17.574101,Success,0,5026,Low,Bilaspur,West Bengal,Chauhan-Baria,Retail,46,43538.0,Tablet,Android,72.0,Credit,INR,No,,,65
1566529,143417,115222,12593,8146.44,Debit Card,2025-09-26 12:19:17.574101,Success,0,79584,High,Vadodara,Andhra Pradesh,Sabharwal-Sharaf,Utility,34,22592.0,Mobile,iOS,71.0,Debit,INR,No,,,4
1407826,72732,10098,14417,6026.32,RTGS,2026-06-27 15:15:17.574101,Success,0,40362,Low,Chandrapur,Maharashtra,Bahri-Sahni,Finance,20,41258.0,Desktop,Windows,79.0,Credit,INR,No,,,37
410845,82210,45118,12420,1516.52,Mobile Banking,2026-06-20 21:29:17.574101,Success,0,45626,Low,Tumkur,Bihar,Bhardwaj-Sarin,E-Commerce,97,26373.0,Desktop,Linux,57.0,Credit,INR,No,,,60
1368025,28115,53337,16143,361.01,Internet Banking,2025-12-25 05:35:17.574101,Success,0,15598,High,Akola,Madhya Pradesh,"Kala, Srinivas and Baral",Entertainment,22,68870.0,Mobile,Android,23.0,Credit,INR,No,,,6
1922611,180108,94441,116,3982.88,NEFT,2026-01-30 21:11:17.574101,Success,0,99979,Medium,Hapur,Karnataka,Chand-Uppal,Entertainment,1,,,,,Debit,INR,No,,,32
653218,41825,31874,15147,2510.96,IMPS,2025-12-28 13:56:17.574101,Success,0,23209,Low,Guntakal,Haryana,Raghavan-Srinivasan,Finance,50,110937.0,Mobile,iOS,14.0,Credit,INR,No,,,25
1152094,118188,98617,738,33152.61,Credit Card,2026-01-07 01:21:17.574101,Success,0,65631,Low,Junagadh,Sikkim,Shan-Sahni,Healthcare,92,131758.0,Laptop,macOS,33.0,Credit,INR,No,,,60
325268,12691,47304,16913,2937.54,RTGS,2026-01-02 14:16:17.574101,Success,0,7058,Low,Bhubaneswar,Haryana,"Dhawan, Mander and Shetty",Education,31,14434.0,Mobile,iOS,75.0,Credit,INR,No,,,16
1580102,25455,2161,18113,1619.6,Mobile Banking,2026-02-26 19:18:17.574101,Success,0,14110,Medium,Ahmednagar,Punjab,"Subramanian, Pandya and Jayaraman",Utility,48,37543.0,Laptop,macOS,32.0,Credit,INR,No,,,32
510894,27910,55091,17272,2665.31,Credit Card,2026-03-18 07:07:17.574101,Success,0,15475,Low,Jammu,Arunachal Pradesh,"Dhar, Bhasin and Khanna",Retail,91,47596.0,Mobile,iOS,80.0,Debit,INR,No,,,14
500359,111841,131910,15024,15804.61,RTGS,2026-04-19 14:14:17.574101,Success,0,62087,Low,Erode,Gujarat,Lall and Sons,Education,93,10398.0,Tablet,iPadOS,21.0,Debit,INR,No,,,11
686611,158746,125495,15390,5262.1,IMPS,2026-04-10 04:06:17.574101,Success,0,88111,Medium,Mangalore,Tamil Nadu,Pandey PLC,Travel,43,8964.0,Mobile,iOS,8.0,Credit,INR,No,,,22
1242801,24520,13031,18144,11563.88,Mobile Banking,2025-09-22 03:02:17.574101,Success,0,13600,Low,Kota,Maharashtra,"Halder, Sundaram and Yadav",Healthcare,27,66464.0,Mobile,iOS,77.0,Credit,INR,No,,,44
1724296,123115,168277,11066,8993.37,NEFT,2026-03-16 16:19:17.574101,Success,0,68371,Low,Ramagundam,Assam,"More, Bobal and Rattan",E-Commerce,22,27997.0,Laptop,macOS,14.0,Debit,INR,No,,,35
1664869,16392,49939,2602,3155.86,NEFT,2026-02-24 05:00:17.574101,Failed,0,9078,Low,Sambalpur,Jharkhand,"Ranganathan, Shah and Sachdev",Healthcare,74,88002.0,Mobile,Android,87.0,Debit,INR,No,,,42
1164960,47688,63445,14320,2394.96,Internet Banking,2025-10-01 02:07:17.574101,Success,0,26477,Low,Noida,Chhattisgarh,Menon-Sandal,Travel,42,81398.0,Mobile,Android,73.0,Credit,INR,No,,,16
196635,87649,165783,16955,9301.87,Debit Card,2026-07-11 17:50:17.574101,Success,0,48654,Low,Faridabad,Andhra Pradesh,Patil and Sons,Retail,50,102722.0,Laptop,macOS,62.0,Debit,INR,No,,,44
177137,95678,31764,6798,2651.36,ATM,2026-06-12 02:27:17.574101,Success,0,53136,Low,Sikar,West Bengal,"Ratta, Ben and Palan",Education,63,62268.0,Laptop,macOS,45.0,Debit,INR,No,,,48
1799745,79614,138638,12250,4563.29,RTGS,2025-12-27 04:12:17.574101,Success,0,44207,Medium,Karnal,Tripura,"Chopra, Chopra and Pandey",Retail,48,20989.0,Laptop,macOS,44.0,Debit,INR,No,,,55
989174,146676,22849,9396,3781.52,ATM,2025-10-07 14:03:17.574101,Success,0,81389,High,Rohtak,Kerala,Dora-Deshpande,Utility,37,13311.0,Laptop,macOS,73.0,Debit,INR,No,,,27
547409,12042,86963,11998,3104.03,ATM,2026-01-22 23:00:17.574101,Success,0,6693,Medium,Loni,Uttarakhand,Mangat LLC,Travel,25,65289.0,Laptop,Windows,68.0,Debit,INR,No,,,13
1067313,110656,99095,14023,7685.84,ATM,2026-05-16 00:32:17.574101,Success,0,61446,Medium,Alwar,Jharkhand,Bahri LLC,Education,47,,,,,Credit,INR,No,,,31
953881,76903,150437,9408,16311.42,Credit Card,2026-06-08 12:30:17.574101,Success,0,42687,High,Yamunanagar,Haryana,Nagarajan Group,Finance,92,95718.0,Desktop,Linux,48.0,Debit,INR,No,,,12
1319239,71157,177293,17821,1748.14,Internet Banking,2025-07-22 04:31:17.574101,Success,0,39465,Medium,Siwan,Arunachal Pradesh,Verma-Sanghvi,E-Commerce,69,8353.0,Mobile,iOS,87.0,Credit,INR,No,,,15
953338,120742,105115,5349,5534.5,Mobile Banking,2025-08-14 18:05:17.574101,Success,0,67036,Low,Chennai,Sikkim,Tata-Edwin,Fuel,86,51865.0,Mobile,Android,77.0,Credit,INR,No,,,6
647702,112,35383,13707,5500.97,Debit Card,2025-12-20 13:34:17.574101,Success,0,58,Low,Anantapur,Telangana,Chad and Sons,Retail,41,30577.0,Laptop,macOS,10.0,Credit,INR,No,,,34
638769,16217,102638,19625,2495.46,IMPS,2025-08-08 14:29:17.574101,Success,0,8978,Low,Ghaziabad,Kerala,Mukhopadhyay-Pandit,Fuel,72,85749.0,Desktop,Linux,98.0,Credit,INR,No,,,40
652536,110073,47117,14232,4923.01,UPI,2025-07-21 08:49:17.574101,Success,0,61122,Low,Panvel,Uttar Pradesh,Gandhi-Agarwal,Retail,55,78624.0,Laptop,macOS,51.0,Debit,INR,No,,,50
1102554,137219,119280,15382,2085.68,Mobile Banking,2026-06-30 03:29:17.574101,Success,0,76150,Medium,Deoghar,Rajasthan,"Pandey, Kara and Narain",E-Commerce,82,,,,,Debit,INR,No,,,48
52161,45051,109998,3548,6090.38,ATM,2026-01-03 19:30:17.574101,Success,0,24997,Low,Indore,Andhra Pradesh,Dugar-Badal,Retail,79,,,,,Credit,INR,No,,,56
49018,19146,108601,11981,2006.4,Internet Banking,2026-01-03 19:54:17.574101,Success,0,10603,Low,Agra,Nagaland,Kothari-Ratti,E-Commerce,37,72840.0,Desktop,Windows,6.0,Debit,INR,No,,,60
1771414,127747,85238,3059,2672.03,NEFT,2025-07-29 13:42:17.574101,Failed,0,70930,Medium,Shivpuri,Haryana,"De, Warrior and Tank",Entertainment,81,35078.0,Desktop,Linux,31.0,Debit,INR,No,,,24
1693411,37116,162491,9636,6517.78,RTGS,2026-06-16 10:42:17.574101,Success,0,20588,High,Motihari,Bihar,"Wason, Garde and Chaudhari",Entertainment,73,61610.0,Laptop,Windows,68.0,Debit,INR,No,,,55
1275105,5565,105801,12813,954.86,Mobile Banking,2026-02-03 22:24:17.574101,Success,0,3089,Low,Yamunanagar,Assam,Shanker-Majumdar,Education,47,111569.0,Desktop,Windows,26.0,Debit,INR,No,,,63
1499670,161209,99151,1735,3251.53,ATM,2026-05-29 01:01:17.574101,Success,0,89479,Low,Alwar,Chhattisgarh,Anne Ltd,Fuel,23,20408.0,Mobile,Android,27.0,Credit,INR,No,,,4
1397369,74226,142384,3723,670.68,Credit Card,2026-04-24 21:11:17.574101,Success,0,41199,Low,Thiruvananthapuram,Maharashtra,"Samra, Agate and Mandal",Retail,47,50255.0,Tablet,iPadOS,68.0,Credit,INR,No,,,52
934996,29523,129743,17864,2345.11,IMPS,2025-10-21 13:50:17.574101,Success,0,16383,Low,Ambala,Uttar Pradesh,Sen PLC,Entertainment,63,9588.0,Tablet,Android,19.0,Debit,INR,No,,,55
623715,89043,129172,8097,1424.34,Debit Card,2026-01-06 09:31:17.574101,Success,0,49425,Low,Bhilwara,Bihar,"Kashyap, Mangat and Kunda",Entertainment,40,,,,,Debit,INR,No,,,15
312432,89666,35444,10351,5105.01,RTGS,2025-12-26 16:29:17.574101,Success,0,49785,High,Hazaribagh,Meghalaya,Pandit-Cheema,Finance,2,69510.0,Desktop,Windows,9.0,Debit,INR,No,,,26
1107240,57634,101159,15478,1185.54,Mobile Banking,2025-07-17 21:04:17.574101,Failed,0,31966,Low,Raichur,Arunachal Pradesh,"Saraf, Behl and Balakrishnan",E-Commerce,62,,,,,Credit,INR,No,,,43
265827,139449,121165,2735,2582.3,Internet Banking,2025-10-13 08:46:17.574101,Success,0,77389,Low,Imphal,Jharkhand,Sha Group,Retail,84,15066.0,Desktop,Linux,23.0,Credit,INR,No,,,27
